rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,phone_number,soc_sec_id,day,month,year,match_id
6274,hattie,scanlon,45,ligertwood street,,limbri,2135,,07 45215473,6317858,25,08,1973,6274
6275,lauren,kimber,26,shakespeare crescent,termeil creek f1160,flemington,4306,wa,02 98416965,4780789,05,09,1960,6275
6276,lauren,holme,2245,irvine street,,brunswick west,7027,,04 88200696,8295098,09,01,1952,6276
6277,alyssa,kingston,794,arabana street,sec 116,menora,2316,vic,07 61178876,7532144,11,01,1989,6277
6278,joel,glynn,29,carandini street,nindetharna,como,2614,tas,07 39324297,7740320,02,03,1914,6278
6279,alexander,degioia,0,corringle close,,st johns park,3934,sa,07 82569235,2892280,15,02,1935,6279
6280,lachlan,mitchell,71,macalister crescent,merindell,tyabb,7052,qld,08 04434777,6853078,23,11,1931,6280
6281,jasper,cox,80,sulman place,scotvale medical centre,dapto,2155,vic,03 73705405,2307675,10,06,1908,6281
6282,zac,lunson,37,stuart street,emma's cottage,west hobart,2221,wa,02 97665872,4663675,29,09,1935,6282
6283,nathan,birchall,42,burdett crescent,koreelah,wellington,5068,nsw,08 24072524,1066905,25,12,1922,6283
6284,aidan,schembri,13,,,cecil hills,4217,vic,08 50959100,6337867,05,08,1908,6284
6285,isabel,trandafil,17,ern florence crescent,pacific private clinic,waverley,4067,qld,03 57918572,6674568,26,08,1936,6285
6286,lucas,dillon,18,westbury circuit,,glebe,3030,sa,04 56826095,3422644,11,09,1995,6286
6287,tarnia,sherring,6,jarrah street,knockjarder,mildura,6021,nsw,,4864096,17,05,1917,6287
6288,harry,lomman,25,kelleway avenue,,dungog,3250,,,8868077,08,08,1932,6288
6289,tayah,billings,9,eggleston crescent,,rosanna,4551,qld,02 87356688,3835879,31,08,1914,6289
6290,isabelle,casablanca,760,broadsmith street,alloura waters,fremantle,5540,qld,02 03356321,8931978,09,11,1977,6290
6291,judah,fleming,19,wattle street,mandala gdns,torquay,4054,sa,08 15759375,4935610,,,,6291
6292,rhett,moir,2,amos place,retirement vllge,toowoon bay,0,qld,04 25460395,1757047,,,,6292
6293,harrison,parsons,70,somerset street,,ashgrove,4184,qld,03 17616337,4284719,27,02,1991,6293
6294,jassim,hollow,19,collier street,,leeton,3941,qld,,1616099,27,08,1944,6294
6295,liam,kuys,6,buchanan street,,prahran,6053,nsw,04 96165570,5114613,04,07,1931,6295
6296,alisa,burke,3,alice jackson crescent,,west croydon,2011,qld,03 31461544,4688877,24,04,1933,6296
6297,indiana,edmonds,765,cochrane crescent,melrose gardns,merrylands,2077,nsw,07 65645585,2748389,26,02,1903,6297
6298,izaac,stott,150,picton close,,mooroolbark,3085,vic,03 96362288,1311327,30,07,1925,6298
6299,courtney,jurczyk,12,becker place,,melrose park,4055,qld,04 80161275,4341243,23,03,1919,6299
6300,april,monks,530,,ptmacq,morwell,4129,,,4339435,18,08,1952,6300
6301,patrick,feltus,187,shackleton circuit,,caringbah,2902,wa,02 16832140,7997146,21,09,1929,6301
6302,ashton,grundy,783,totterdell street,cooinda,wendouree,4224,vic,07 14964209,5226798,21,06,1979,6302
6303,paige,smith,61,clutterbuck crescent,ravenswood,eight mile plains,6164,wa,03 67001628,2861277,,,,6303
6304,sara-louise,barnett,41,horrocks street,,wattle grove,4680,nsw,03 59759934,2103272,27,06,1917,6304
6305,emma,pittaway,104,denovan circuit,,salisbury downs,4702,vic,03 70145009,9909312,30,06,1947,6305
6306,kaela,o'connell,13,,,upper mount gravatt,2263,nsw,03 21627242,1576569,16,06,1965,6306
6307,lucy,aworth,2,darrell place,,aberfoyle park,6285,wa,02 93835089,5496950,15,02,1903,6307
6308,matilda,cameron,257,cowdery place,highland home,meadow springs,2224,nsw,07 39866111,2935827,05,02,1948,6308
6309,liam,milkins,8,rosenthal street,,parwan,3074,nsw,03 03936530,8929669,,,,6309
6310,emiily,ebel,53,mockridge crescent,st leonards,north rockhampton,2617,wa,,2390630,31,08,1955,6310
6311,taliah,mitchell,19,clift crescent,,west end,4869,qld,03 24152945,3353330,12,03,1961,6311
6312,aimee,lombard,139,jackie howe crescent,,cranbrook,4552,nsw,02 41254319,6729604,05,03,1917,6312
6313,olivia,jarrett,0,o'connell street,,napperby,5608,vic,,2660303,20,12,1987,6313
6314,michael,bunnell,9,massie place,poll marino stud,firle,4113,nsw,07 16536905,8180032,12,01,1928,6314
6315,teagan,ryan,0,,,karawara,6324,wa,07 52631111,3574248,24,03,1980,6315
6316,,forward,309,marou place,,malvern east,2347,qld,04 51104419,3891506,04,07,1992,6316
6317,benjamin,chand,3,crisp circuit,home farm,adamstown heights,7000,nsw,08 04090273,6641979,23,10,1919,6317
6318,mark,,51,owen dixon drive,,park ridge,3031,vic,07 49492005,7392420,03,09,1995,6318
6319,kydan,wood,13,,,waterford,2770,vic,02 82125443,1912893,07,03,1947,6319
6320,jenna,tilbrook,64,baddeley crescent,teraglin c'van park,maddington,6714,nsw,03 09137725,6782392,01,10,1921,6320
6321,joshua,harman,367,mckinley circuit,mcilwraith,werribee,5023,,04 69784427,2875380,07,09,1990,6321
6322,christopher,chiverton,8,caley crescent,,edwardstown,3073,vic,04 18884849,9564295,21,06,1934,6322
6323,,gee,17,james smith circuit,sunridge,keith,2063,nsw,04 26302619,9245267,14,10,1974,6323
6324,dale,gillis,17,rischbieth crescent,,gordon park,2251,nsw,08 16707547,5100482,19,05,1948,6324
6325,riley,molloy,11,kinkead street,,barwon heads,4065,sa,08 96973816,3496958,07,11,1916,6325
6326,liam,davis,41,geerilong garden,,wilkawatt,3160,nsw,,7606779,20,04,1928,6326
6327,cooper,evans,46,reid place,,aramara,4557,nsw,07 23298825,9285384,29,05,1945,6327
6328,thomas,bester,9,barangaroo street,,wattle grove,2526,sa,08 94067129,2152985,12,04,1927,6328
6329,yana,carnmer,4,hocking place,,kambalda,6061,vic,,4410401,,,,6329
6330,daniel,stirling,2,,oroonaka station,nambour,3683,vic,07 31155479,4576298,14,01,1938,6330
6331,sam,johnson,10,archer street,,mount isa,2069,qld,04 72246339,8938077,12,01,1915,6331
6332,arki,larter,54,sherwin place,tintagel,wyoming,3915,nsw,02 06298702,5763749,13,03,1984,6332
6333,cassandra,slade,7,dunlop street,,kalgoorlie,5461,qld,04 81454613,8075853,29,03,1935,6333
6334,alicia,hagan,19,jinka street,,brahma lodge,2902,vic,04 18870125,5459144,22,04,1981,6334
6335,shana,butler,132,mundawari circuit,,highton,6053,nsw,08 98174383,7945061,,,,6335
6336,charlie,burbury,61,hicks street,,gordon,3201,wa,08 19120217,7866674,13,06,1969,6336
6337,bailey,milowski,32,charvin court,hillsend,wollongong north,3690,vic,02 96975649,6337782,,,,6337
6338,ethan,paine,33,disney court,,woodford,2560,vic,04 68942438,1006677,,,,6338
6339,brooke,stringer,21,booroondara street,,horsham,4508,vic,04 01435901,1482461,15,06,1982,6339
6340,annabelle,,1,ratcliffe crescent,greendale,peachester,3134,vic,07 68886777,2145530,14,03,1958,6340
6341,kelsy,young,25,carruthers street,,riverhills,3842,nsw,02 83674758,7174852,02,12,1985,6341
6342,jaime,wangemann,24,windradyne street,pacific fair shopping centre,kogarah bay,2190,,04 40645714,7463394,04,08,1914,6342
6343,nathan,stoyel,33,von guerard crescent,alloura garden,st marys,2750,vic,07 55976399,7100916,12,08,1953,6343
6344,jack,whiteman,14,chewings street,,bindoon,6210,nsw,03 08643769,9141026,17,03,1919,6344
6345,amelia,bussenschutt,3,alphard place,dallyn,belfield,2010,nsw,07 46221832,7724658,09,11,1942,6345
6346,reece,lambert,14,brand street,mayfield,narooma,3941,,04 10567142,4531210,,,,6346
6347,benjamin,ross,6,flanagan street,amaroo retirement vlge,carnegie,830,vic,02 96327283,2345328,18,06,1986,6347
6348,dean,day,20,tanderra crescent,winmurra,virginia,0,vic,,4715778,28,03,1903,6348
6349,benjamin,bird,106,buntine crescent,sec 132,box hill north,4165,tas,03 81298208,5813791,02,02,1914,6349
6350,aneka,warren,7,,,dalby,5069,qld,02 27772891,8321117,31,01,1960,6350
6351,laura,schroeder,4,mckeahnie street,yongala,blairgowrie,0,nsw,02 00419080,4468399,29,12,1958,6351
6352,zachary,bengtsson,21,petre street,,calen,3071,,03 38602412,2613686,25,07,1948,6352
6353,cassandra,wiklinson,25,carnegie crescent,deloraine,kingsley,3122,,03 05916084,8453234,26,08,1913,6353
6354,saskia,gatehouse,40,mcgivern crescent,mount medical centre,beaumaris,2500,vic,08 90175292,5281488,,,,6354
6355,alexander,weeden,51,barton highway,,theresa park,3806,sa,08 34376976,9757239,25,10,1945,6355
6356,adam,brougham,1,irving street,diamond park,randwick,4702,vic,02 77233210,3317282,16,06,1929,6356
6357,lily,stevens,69,derrington crescent,,yarraville,2163,sa,02 31811914,5994865,17,05,1990,6357
6358,madison,peacock,71,,,slade point,3911,nsw,08 62388276,7473207,,,,6358
6359,tahni,colbourne,33,dwyer street,apsley lodge,coffs harbour,3124,nsw,08 50231272,4643324,,,,6359
6360,kieran,haire,17,andrews street,,hawthorne,2256,nsw,04 03847009,8106993,11,11,1928,6360
6361,liam,goldie,9,rich street,malonga park,rushcutters bay,2166,nsw,02 81998191,7511356,04,02,1905,6361
6362,samantha,miller,3,,the cedars,sawyers valley,3167,vic,08 13246720,2843785,09,12,1919,6362
6363,edward,nott,26,porteous crescent,,campbelltown,2330,sa,08 75970943,1862849,10,01,1947,6363
6364,tara,ahern,6,werribee crescent,edenlea,belmont,2830,,03 68290447,7429402,29,02,1996,6364
6365,renee,mackrill,26,mein place,,lane cove,4812,sa,08 11480707,6899746,05,09,1922,6365
6366,michael,stevens,22,barraclough crescent,amp bldng,lammermoor,3033,vic,,6124189,,,,6366
6367,brooke,johnson,44,twelve trees crescent,oaks estate,dean park,2234,qld,07 17382846,2237824,07,02,1923,6367
6368,jaimee,,4,bingara place,,mackay north,2795,tas,07 80307575,3732361,01,03,1966,6368
6369,liam,marney,10,hadow place,cobaki broadwater village,oxley,2453,sa,04 87871626,6423525,18,10,1996,6369
6370,abbey,pieramici,32,harpur street,wattle ridge,hamersley,2540,vic,04 51075348,7267484,,,,6370
6371,daniel,mahmodi,73,mclachlan crescent,blair,mernda,2560,qld,03 93490638,1502517,27,07,1947,6371
6372,nicholas,baird,8,glenmaggie street,,sefton,3280,,03 36912070,2648952,14,03,1957,6372
6373,alexandra,robson,34,harricks crescent,henry kendall vlge,dee why,0,vic,07 94538032,2241682,21,06,1913,6373
6374,hayley,dickinson,5,mcnamara street,hayfield vlge,burpengary,2065,qld,08 56740163,4053084,18,02,1926,6374
6375,samantha,crawford,130,bywaters place,,chermside,3179,nsw,07 22289465,7697009,22,01,1980,6375
6376,flynn,kliesch,87,allwood street,lambert lodge,mount lawley,3300,qld,04 16478501,7449405,26,06,1952,6376
6377,brooke,hoey,7,finnerty place,ty-ni,kerrs creek,2830,,07 06688464,8076257,,,,6377
6378,elki,verrall,3,tarraleah crescent,,somerville,2211,vic,04 89770042,9538448,03,09,1917,6378
6379,mila,clark,29,burns circuit,,west pymble,5163,qld,03 18650690,4511294,29,12,1931,6379
6380,jack,howitt,8,jaeger circuit,,lenah valley,2650,,02 50138988,3246878,,,,6380
6381,dante,lalsinghani,23,budden crescent,,glen waverley,2263,,02 69226776,7781344,19,10,1937,6381
6382,jed,casey,185,buvelot street,,bentleigh,4350,nsw,07 31532519,7171022,,,,6382
6383,toby,zucker,2,charterisville avenue,,bayswater,5069,nsw,07 28579569,8085197,16,12,1989,6383
6384,isabella,,52,kingsmill street,,chirnside park,6156,sa,04 74620268,9903950,17,01,1912,6384
6385,william,mitchell,660,ormerod place,crowley village,thornbury,4270,nsw,03 81581009,5804064,26,12,1946,6385
6386,ashlee,lawrence,33,westhoven street,,sans souci,2047,wa,08 42267771,1678356,,,,6386
6387,david,nolan,18,totterdell street,,mooroolbark,3134,nsw,03 86296765,8260782,15,04,1942,6387
6388,benjamin,currie,44,mckain place,,alexandra hills,6210,qld,07 95150189,5643780,25,06,1978,6388
6389,isabella,lonsdale,45,chandler street,,hope vale,2396,qld,08 63837932,2155917,13,09,1957,6389
6390,lucas,dametto,10,,pelican point,umina,5082,nsw,03 70859427,8440037,15,08,1995,6390
6391,kydan,marshall,6,brodzky place,,glenfield,2113,vic,04 43643359,3421387,16,02,1941,6391
6392,james,smith,39,barangaroo street,mirrabook,riverhills,3083,nsw,03 04116292,4336105,19,08,1921,6392
6393,abby,carmichael,13,macindoe place,,mornington,5162,nsw,07 53791216,3893023,22,01,1945,6393
6394,jackson,moss,48,hyndes crescent,peninsula village,ocean grove,2830,nsw,07 98472334,8708956,14,02,1940,6394
6395,amelia,olsen,28,annear place,,bungwahl,3199,vic,03 13069789,3223081,30,08,1990,6395
6396,aliza,degasperi,12,sidaway street,,minmindie,2340,,08 87348585,7934728,07,11,1980,6396
6397,emiily,babij,40,mugga way,,lilydale,3073,nsw,08 33811027,8634225,,,,6397
6398,caleb,marinac,10,cazaly close,junction villi,thorneside,3350,tas,04 39530177,1135349,27,10,1987,6398
6399,alex,brand,7,fullagar crescent,,hallam,3977,wa,02 87601430,4987538,21,11,1988,6399
6400,cooper,donati,42,fitzherbert place,gracemere plaza,abbotsford,4017,nsw,02 96515096,2448048,11,10,1938,6400
6401,joseph,roberts,11,couchman crescent,brentwood vlge,balga,3131,wa,03 18001477,5529575,04,06,1920,6401
6402,daen,owen,9,kennedy street,,north rockhampton,4219,qld,08 37321244,5326068,31,03,1956,6402
6403,ethan,fraser,75,groom street,sherwood park,semaphore park,2330,wa,02 51701285,8546886,07,06,1971,6403
6404,jessica,archer,12,swanton street,green hills,,2075,nsw,03 08830791,3526555,,,,6404
6405,jake,conrad,3,richardson street,,kanwal,2135,,07 45301225,7192012,27,06,1936,6405
6406,taliah,walker,79,tillyard drive,,guildford,2166,qld,07 46181750,8636542,29,05,1945,6406
6407,matthew,knight,0,,,melton,5067,nsw,07 98622867,9797375,09,11,1979,6407
6408,kristin,hurl,60,lindwall place,pomaga tourist park,portsea,2154,vic,,7453600,19,10,1949,6408
6409,katelin,weinmann,67,mccarten place,nepean private specialist centre,north adelaide,2820,wa,02 78727023,9608268,29,09,1908,6409
6410,shandril,atkinson,21,verbrugghen street,,st albans,2218,sa,08 17453277,4918993,11,05,1917,6410
6411,tayah,cheal,30,cox street,,chatswood,2017,sa,04 84861143,3066080,,,,6411
6412,imogen,archer,10,midwood court,elm cottage,duncraig,3037,nsw,07 84118701,9925274,14,03,1960,6412
6413,peter,parsons,16,canopus crescent,woocroft estate,braybrook,2108,,08 86043695,8624323,17,07,1905,6413
6414,natassia,moore,99,helemon street,,lower mitcham,2607,vic,07 16776642,9101800,24,02,1909,6414
6415,tiarna,markos,30,youl court,,cunjurong,7010,vic,04 45402185,2884020,19,08,1905,6415
6416,sienna,gladstone,7,allman circuit,,mornington,3183,,04 45991327,8388292,22,11,1919,6416
6417,shai,kirsch,101,mcdermott street,,kingston,4014,nsw,07 05956133,3253885,19,04,1998,6417
6418,ty,pagnozzi,199,goldner circuit,adelene ret vlge,coburg,3444,qld,08 53174569,9561940,24,09,1936,6418
6419,matthew,haze,118,challinor crescent,,st huberts island,5024,nsw,03 69989658,6218100,20,09,1908,6419
6420,liam,brooks,10,forbes street,,port macquarie,3095,,04 69053526,6455408,04,10,1960,6420
6421,mitchell,ling,110,hinchcliffe place,,altona meadows,2474,qld,07 73255242,4765040,02,11,1919,6421
6422,ebony,longo,56,ryan street,,edenhope,4655,nsw,03 94176167,8654896,29,03,1973,6422
6423,julia,shinners,61,hinton place,,deer park,6112,nsw,03 19879522,1539060,05,10,1948,6423
6424,joshua,beresford,1,burkitt street,kenmay,alberton,3175,vic,03 34546377,9421022,23,01,1946,6424
6425,erin,hayward,34,osburn drive,,stirling,2045,nsw,08 70133587,2146171,24,05,1966,6425
6426,carly,matok,21,arawang lane,,,2539,vic,04 34689977,5873212,16,08,1978,6426
6427,trevor,tong,10,saunders street,wollondilly garden,surry hills,3149,qld,03 62666479,3548978,25,01,1933,6427
6428,jessica,karlsson,89,myles connell crescent,gnorang,voyager point,4873,qld,08 86358652,9213538,10,12,1996,6428
6429,stephen,sharman,9,raymond street,,fairfield,2460,qld,03 17090581,3901879,28,07,1978,6429
6430,matthew,hawke,152,pavonia street,tayano,elanora,3506,nsw,02 86306105,8918233,06,02,1927,6430
6431,jackson,kostas,20,cooper place,,delungra,3199,tas,08 26731646,9339916,20,10,1997,6431
6432,connor,ellery,20,gouger street,,carrington,3936,qld,02 86117120,4251091,15,09,1917,6432
6433,anita,bracken,6,smeaton circuit,clarendon,malanda,2196,vic,08 53465583,8485428,07,12,1913,6433
6434,lucas,johnson,17,parkhill street,,sandy bay,4650,vic,03 41628207,1801611,26,07,1974,6434
6435,cooper,brookshaw,15,ridley street,,plympton,3165,qld,08 18108351,4233144,01,05,1947,6435
6436,jack,evans,21,ella close,,navigators,4131,nsw,04 70286353,9004234,13,04,1924,6436
6437,blake,mather,298,souter place,,woodend,4810,qld,04 22608872,3435283,06,12,1934,6437
6438,jessica,coff,23,barron street,glenpanyall,turramurra,2026,nsw,02 44670929,9024442,15,05,1968,6438
6439,william,whittle,1,windradyne street,rosy pine,thornlie,3950,nsw,04 85748421,8403587,22,03,1994,6439
6440,juliana,garcia,291,derrington crescent,,nunawading,3124,vic,07 91338806,3721878,29,06,1906,6440
6441,jasmine,hanlin,33,ligertwood street,,belmont north,6536,qld,07 32978380,9288773,03,12,1991,6441
6442,alana,eisemann,14,somerset street,,lidcombe,2100,nsw,08 44057624,4017789,29,12,1986,6442
6443,macey,fitzpatrick,89,crisp circuit,bradfield,warrnambool,7009,qld,02 57966738,8133142,03,03,1925,6443
6444,flynn,thyssen,54,werriwa crescent,boorang,woonona,2440,vic,02 85455761,8157081,26,09,1925,6444
6445,imogen,le leu,7,southern cross drive,ward street,mawson lakes,0,vic,08 85238693,7823470,10,01,1963,6445
6446,nicholas,wiseman,74,cotton street,,abbotsbury,2135,vic,04 58924987,2857500,28,05,1983,6446
6447,,bobos,17,bainbridge close,ambleside,batemans bay,4067,nsw,03 68075864,7761804,17,01,1909,6447
6448,matteus,hocken,2,ryle place,,bonnells bay,3943,nsw,07 46257546,1704391,31,07,1959,6448
6449,tommi-lee,clark,94,kennedy street,,ferntree gully,4573,sa,08 24128612,2822514,,,,6449
6450,chloe,o'connor,11,camfield place,,kilkivan,6101,vic,08 89700021,4027345,,,,6450
6451,ben,jones,72,groveland crescent,oakdale,reservoir,6024,qld,08 38258253,6050232,15,12,1930,6451
6452,jacob,garrard,4,winnecke street,,traralgon,2250,vic,02 83660182,5140311,14,11,1908,6452
6453,ellie,gower,3,,,buff point,2763,qld,03 98936985,8889690,24,09,1925,6453
6454,trey,warren,17,sexton street,mt dick,pittsworth,2066,act,03 54032120,9634703,18,09,1930,6454
6455,harriet,parsons,177,paul coe crescent,,berridale,2604,qld,02 82699084,9082218,21,09,1942,6455
6456,hayden,wyatt,47,victoria street,,cambell town,4680,sa,02 87220966,7968939,05,01,1934,6456
6457,ella,brewer,15,jansz crescent,cherry haven,safety beach,3429,,04 34360584,5355574,21,02,1951,6457
6458,emma,conroy,977,australie close,elvenwood,vermont south,6107,qld,03 21192348,6968355,10,05,1957,6458
6459,sonja,lorenzo,44,anthony rolfe street,overthorpe apartments,rossmoyne,2615,act,03 66191059,5217054,,,,6459
6460,lillian,longin,17,mirrool street,widjara park,middle park,3067,qld,03 09663030,3829641,14,01,1917,6460
6461,sophie,matthews,3,,,edgeworth,2444,vic,08 09268444,4548330,22,02,1965,6461
6462,nicholas,brown,38,barber crescent,,bunbury east,2830,,02 67552636,6943889,12,04,1979,6462
6463,sophie,senior,172,balsillie crescent,,upwey,2567,vic,07 32492568,1070996,16,11,1936,6463
6464,chelsea,moyse,6,castleton crescent,swinton,lower templestowe,5556,qld,07 43904478,5416123,31,03,1983,6464
6465,jinni,dillon,1226,tewksbury circuit,gem-brae,five dock,4127,,02 71328135,3758267,30,09,1939,6465
6466,jack,miotto,164,reader court,,west swan,2617,wa,08 34978900,3697895,02,01,1989,6466
6467,alisa,leahy,60,savige street,,babinda,4103,sa,02 59967466,4861179,24,10,1971,6467
6468,bailey,stutley,8,ferrier place,,rozelle,4300,nsw,02 60549167,6962590,01,05,1972,6468
6469,leon,grimditch,39,rowley place,,templestowe,6108,wa,02 63446013,2429083,17,02,1903,6469
6470,harry,wagner,14,burnie street,,melville,2016,nsw,07 81888171,1264863,11,01,1962,6470
6471,molly,badcock,480,kosciusko avenue,,north haven,2902,vic,02 76476824,7488312,26,02,1942,6471
6472,eliza,elliott,145,darke street,,paddington,3074,nsw,07 53293172,1691612,08,06,1952,6472
